285 evaluations
Parameters
==========

NCORES: 12, 
TIMES: [ 0. -2.] Gyr, 
R=8.5 kpc, phi=-0.38 rad, t=99 s
R=8.5 kpc, phi=-0.25 rad, t=99 s
R=8.5 kpc, phi=-0.12 rad, t=97 s
R=8.5 kpc, phi=0.0 rad, t=92 s
R=8.5 kpc, phi=0.12 rad, t=86 s
R=8.5 kpc, phi=0.25 rad, t=81 s
R=8.5 kpc, phi=0.38 rad, t=79 s
R=8.5 kpc, phi=0.5 rad, t=76 s
R=8.5 kpc, phi=0.62 rad, t=59 s
R=8.5 kpc, phi=0.75 rad, t=51 s
R=8.5 kpc, phi=0.88 rad, t=60 s
R=8.5 kpc, phi=1.0 rad, t=63 s
R=8.5 kpc, phi=1.12 rad, t=97 s
R=8.5 kpc, phi=1.25 rad, t=98 s
R=8.5 kpc, phi=1.38 rad, t=99 s
R=8.5 kpc, phi=1.5 rad, t=103 s
R=8.5 kpc, phi=1.62 rad, t=103 s
R=8.5 kpc, phi=1.75 rad, t=104 s
R=8.5 kpc, phi=1.88 rad, t=106 s
R=8.5 kpc, phi=2.0 rad, t=106 s
R=8.5 kpc, phi=2.12 rad, t=71 s
R=8.5 kpc, phi=2.25 rad, t=71 s
R=8.5 kpc, phi=2.38 rad, t=59 s
R=8.5 kpc, phi=2.5 rad, t=70 s
R=8.5 kpc, phi=2.62 rad, t=83 s
R=8.5 kpc, phi=2.75 rad, t=103 s
R=8.5 kpc, phi=2.88 rad, t=101 s
R=8.5 kpc, phi=3.0 rad, t=98 s
R=8.5 kpc, phi=3.12 rad, t=93 s
R=9.5 kpc, phi=-3.11 rad, t=71 s
R=9.5 kpc, phi=-3.0 rad, t=71 s
R=9.5 kpc, phi=-2.89 rad, t=70 s
R=9.5 kpc, phi=-2.78 rad, t=76 s
R=9.5 kpc, phi=-2.67 rad, t=76 s
R=9.5 kpc, phi=-2.56 rad, t=77 s
R=9.5 kpc, phi=-2.44 rad, t=48 s
R=9.5 kpc, phi=-2.33 rad, t=48 s
R=9.5 kpc, phi=-2.22 rad, t=62 s
R=9.5 kpc, phi=-2.11 rad, t=81 s
R=9.5 kpc, phi=-2.0 rad, t=82 s
R=9.5 kpc, phi=-1.89 rad, t=83 s
R=9.5 kpc, phi=-1.78 rad, t=84 s
R=9.5 kpc, phi=-1.67 rad, t=84 s
R=9.5 kpc, phi=-1.56 rad, t=85 s
R=9.5 kpc, phi=-1.44 rad, t=86 s
R=9.5 kpc, phi=-1.33 rad, t=86 s
R=9.5 kpc, phi=-1.22 rad, t=88 s
R=9.5 kpc, phi=-1.11 rad, t=88 s
R=9.5 kpc, phi=-1.0 rad, t=89 s
R=9.5 kpc, phi=-0.89 rad, t=54 s
R=9.5 kpc, phi=-0.78 rad, t=52 s
R=9.5 kpc, phi=-0.67 rad, t=55 s
R=9.5 kpc, phi=-0.56 rad, t=85 s
R=9.5 kpc, phi=-0.44 rad, t=82 s
R=9.5 kpc, phi=-0.33 rad, t=78 s
R=9.5 kpc, phi=-0.22 rad, t=75 s
R=9.5 kpc, phi=-0.11 rad, t=78 s
R=9.5 kpc, phi=0.0 rad, t=78 s
R=9.5 kpc, phi=0.11 rad, t=77 s
R=9.5 kpc, phi=0.22 rad, t=76 s
R=9.5 kpc, phi=0.33 rad, t=75 s
R=9.5 kpc, phi=0.44 rad, t=76 s
R=9.5 kpc, phi=0.56 rad, t=76 s
R=9.5 kpc, phi=0.67 rad, t=50 s
R=9.5 kpc, phi=0.78 rad, t=47 s
R=9.5 kpc, phi=0.89 rad, t=48 s
R=9.5 kpc, phi=1.0 rad, t=78 s
R=9.5 kpc, phi=1.11 rad, t=79 s
R=9.5 kpc, phi=1.22 rad, t=81 s
R=9.5 kpc, phi=1.33 rad, t=81 s
R=9.5 kpc, phi=1.44 rad, t=81 s
R=9.5 kpc, phi=1.56 rad, t=83 s
R=9.5 kpc, phi=1.67 rad, t=83 s
R=9.5 kpc, phi=1.78 rad, t=84 s
R=9.5 kpc, phi=1.89 rad, t=85 s
R=9.5 kpc, phi=2.0 rad, t=86 s
R=9.5 kpc, phi=2.11 rad, t=87 s
R=9.5 kpc, phi=2.22 rad, t=64 s
R=9.5 kpc, phi=2.33 rad, t=49 s
R=9.5 kpc, phi=2.44 rad, t=49 s
R=9.5 kpc, phi=2.56 rad, t=85 s
R=9.5 kpc, phi=2.67 rad, t=84 s
R=9.5 kpc, phi=2.78 rad, t=81 s
R=9.5 kpc, phi=2.89 rad, t=77 s
R=9.5 kpc, phi=3.0 rad, t=76 s
R=9.5 kpc, phi=3.11 rad, t=76 s
R=10.5 kpc, phi=-3.1 rad, t=67 s
R=10.5 kpc, phi=-3.0 rad, t=67 s
R=10.5 kpc, phi=-2.9 rad, t=66 s
R=10.5 kpc, phi=-2.8 rad, t=67 s
R=10.5 kpc, phi=-2.7 rad, t=67 s
R=10.5 kpc, phi=-2.6 rad, t=67 s
R=10.5 kpc, phi=-2.5 rad, t=68 s
R=10.5 kpc, phi=-2.4 rad, t=54 s
R=10.5 kpc, phi=-2.3 rad, t=63 s
R=10.5 kpc, phi=-2.2 rad, t=69 s
R=10.5 kpc, phi=-2.1 rad, t=70 s
R=10.5 kpc, phi=-2.0 rad, t=70 s
R=10.5 kpc, phi=-1.9 rad, t=70 s
R=10.5 kpc, phi=-1.8 rad, t=71 s
R=10.5 kpc, phi=-1.7 rad, t=72 s
R=10.5 kpc, phi=-1.6 rad, t=72 s
R=10.5 kpc, phi=-1.5 rad, t=72 s
R=10.5 kpc, phi=-1.4 rad, t=73 s
R=10.5 kpc, phi=-1.3 rad, t=72 s
R=10.5 kpc, phi=-1.2 rad, t=75 s
R=10.5 kpc, phi=-1.1 rad, t=75 s
R=10.5 kpc, phi=-1.0 rad, t=75 s
R=10.5 kpc, phi=-0.9 rad, t=72 s
R=10.5 kpc, phi=-0.8 rad, t=40 s
R=10.5 kpc, phi=-0.7 rad, t=71 s
R=10.5 kpc, phi=-0.6 rad, t=71 s
R=10.5 kpc, phi=-0.5 rad, t=70 s
R=10.5 kpc, phi=-0.4 rad, t=70 s
R=10.5 kpc, phi=-0.3 rad, t=71 s
R=10.5 kpc, phi=-0.2 rad, t=70 s
R=10.5 kpc, phi=-0.1 rad, t=70 s
R=10.5 kpc, phi=0.0 rad, t=69 s
R=10.5 kpc, phi=0.1 rad, t=69 s
R=10.5 kpc, phi=0.2 rad, t=69 s
R=10.5 kpc, phi=0.3 rad, t=69 s
R=10.5 kpc, phi=0.4 rad, t=70 s
R=10.5 kpc, phi=0.5 rad, t=70 s
R=10.5 kpc, phi=0.6 rad, t=70 s
R=10.5 kpc, phi=0.7 rad, t=70 s
R=10.5 kpc, phi=0.8 rad, t=40 s
R=10.5 kpc, phi=0.9 rad, t=72 s
R=10.5 kpc, phi=1.0 rad, t=71 s
R=10.5 kpc, phi=1.1 rad, t=73 s
R=10.5 kpc, phi=1.2 rad, t=75 s
R=10.5 kpc, phi=1.3 rad, t=76 s
R=10.5 kpc, phi=1.4 rad, t=76 s
R=10.5 kpc, phi=1.5 rad, t=77 s
R=10.5 kpc, phi=1.6 rad, t=77 s
R=10.5 kpc, phi=1.7 rad, t=77 s
R=10.5 kpc, phi=1.8 rad, t=78 s
R=10.5 kpc, phi=1.9 rad, t=79 s
R=10.5 kpc, phi=2.0 rad, t=79 s
R=10.5 kpc, phi=2.1 rad, t=78 s
R=10.5 kpc, phi=2.2 rad, t=75 s
R=10.5 kpc, phi=2.3 rad, t=69 s
R=10.5 kpc, phi=2.4 rad, t=60 s
R=10.5 kpc, phi=2.5 rad, t=73 s
R=10.5 kpc, phi=2.6 rad, t=73 s
R=10.5 kpc, phi=2.7 rad, t=72 s
R=10.5 kpc, phi=2.8 rad, t=73 s
R=10.5 kpc, phi=2.9 rad, t=73 s
R=10.5 kpc, phi=3.0 rad, t=71 s
R=10.5 kpc, phi=3.1 rad, t=69 s

4276 s total
